top_comp;bottom_comp;num_pieces;cycles;paths;points;index;fm_dimension;fm_volume;fm_nvolume;fm_ehrhart;fm_fvector;sfm_dimension;sfm_volume;sfm_nvolume;sfm_ehrhart;sfm_fvector
3|1|2;3|3;3;1;1;1;3;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
3|1|2;4|1|1;2;0;2;0;2;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
3|1|2;4|2;2;1;1;0;3;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
3|1|2;5|1;2;0;2;0;2;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
3|1|2;6;1;0;1;0;1;5;1/15;8;1/15*t^5 + 5/8*t^4 + 9/4*t^3 + 31/8*t^2 + 191/60*t + 1;(1, 11, 31, 39, 25, 8, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
3|2|1;3|2|1;4;2;0;2;4;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
3|2|1;3|3;3;1;1;1;3;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
3|2|1;4|1|1;2;0;1;1;1;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
3|2|1;4|2;1;0;1;0;1;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
3|2|1;5|1;2;0;1;1;1;4;1/8;3;1/8*t^4 + 11/12*t^3 + 19/8*t^2 + 31/12*t + 1;(1, 7, 15, 14, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
3|2|1;6;1;0;1;0;1;5;1/20;6;1/20*t^5 + 1/2*t^4 + 23/12*t^3 + 7/2*t^2 + 91/30*t + 1;(1, 10, 29, 38, 25, 8, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
3|3;3|3;4;2;0;2;4;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
3|3;4|1|1;2;0;1;1;1;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
3|3;4|2;1;0;1;0;1;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
3|3;5|1;2;0;2;0;2;4;1/8;3;1/8*t^4 + 11/12*t^3 + 19/8*t^2 + 31/12*t + 1;(1, 7, 15, 14, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
3|3;6;2;1;1;0;3;5;1/20;6;1/20*t^5 + 1/2*t^4 + 23/12*t^3 + 7/2*t^2 + 91/30*t + 1;(1, 10, 29, 38, 25, 8, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
4|1|1;4|1|1;4;2;0;2;4;4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
4|1|1;4|2;3;2;1;0;5;5;1/24;5;1/24*t^5 + 11/24*t^4 + 15/8*t^3 + 85/24*t^2 + 37/12*t + 1;(1, 10, 25, 30, 20, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
4|1|1;5|1;2;0;1;1;1;4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
4|1|1;6;1;0;1;0;1;5;1/60;2;1/60*t^5 + 5/24*t^4 + t^3 + 55/24*t^2 + 149/60*t + 1;(1, 7, 19, 26, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
4|2;4|2;3;3;0;0;6;6;1/48;15;1/48*t^6 + 13/48*t^5 + 67/48*t^4 + 175/48*t^3 + 61/12*t^2 + 43/12*t + 1;(1, 15, 45, 65, 55, 28, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
4|2;5|1;1;0;1;0;1;5;1/24;5;1/24*t^5 + 11/24*t^4 + 15/8*t^3 + 85/24*t^2 + 37/12*t + 1;(1, 10, 25, 30, 20, 7, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
4|2;6;1;1;0;0;2;6;1/72;10;1/72*t^6 + 23/120*t^5 + 19/18*t^4 + 71/24*t^3 + 319/72*t^2 + 67/20*t + 1;(1, 13, 44, 71, 64, 33, 9, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
5|1;5|1;4;2;0;2;4;4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
5|1;6;1;0;1;0;1;5;1/120;1;1/120*t^5 + 1/8*t^4 + 17/24*t^3 + 15/8*t^2 + 137/60*t + 1;(1, 6, 15, 20, 15, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
6;6;3;3;0;0;6;6;1/720;1;1/720*t^6 + 7/240*t^5 + 35/144*t^4 + 49/48*t^3 + 203/90*t^2 + 49/20*t + 1;(1, 7, 21, 35, 35, 21, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
